utility_name,pwsid,effective_date,bill_frequency,bill_unit,usage_ccf,avg_household_size,et_amount,bill_type,service_charge,commodity_charge,bill,tier_starts,tier_0,tier_prices,median_income_category,approximate_median_income,check,bill_frequency_update,Tier_number,Tier_price,Tier_volume
Rialto  City Of,CA3610038,1/1/2017,Monthly,converted to kgal,15.39202652,3.660487731,4.865866818,Tiered,30.25,23.53,53.78,0-5-30-60,0,1.07-1.69-2.69-3.31,"$45,000 to $49,999",47500,1,Monthly,1,0.80041564,3.74026
Rialto  City Of,CA3610038,1/1/2017,Monthly,converted to kgal,15.39202652,3.660487731,4.865866818,Tiered,30.25,23.53,53.78,0-5-30-60,0,1.07-1.69-2.69-3.31,"$45,000 to $49,999",47500,1,Monthly,2,1.26420788,22.44156
Rialto  City Of,CA3610038,1/1/2017,Monthly,converted to kgal,15.39202652,3.660487731,4.865866818,Tiered,30.25,23.53,53.78,0-5-30-60,0,1.07-1.69-2.69-3.31,"$45,000 to $49,999",47500,1,Monthly,3,2.01225988,44.88312
Rialto  City Of,CA3610038,1/1/2017,Monthly,converted to kgal,15.39202652,3.660487731,4.865866818,Tiered,30.25,23.53,53.78,0-5-30-60,0,1.07-1.69-2.69-3.31,"$45,000 to $49,999",47500,1,Monthly,4,2.47605212,NA
Rialto  City Of,CA3610038,1/1/2017,Monthly,converted to kgal,15.39202652,3.660487731,4.865866818,Tiered,30.25,23.53,53.78,0-5-30-60,0,1.07-1.69-2.69-3.31,"$45,000 to $49,999",47500,1,Monthly,5,NA,NA
Rialto  City Of,CA3610038,1/1/2017,Monthly,converted to kgal,15.39202652,3.660487731,4.865866818,Tiered,30.25,23.53,53.78,0-5-30-60,0,1.07-1.69-2.69-3.31,"$45,000 to $49,999",47500,1,Monthly,6,NA,NA
Rialto  City Of,CA3610038,1/1/2017,Monthly,converted to kgal,15.39202652,3.660487731,4.865866818,Tiered,30.25,23.53,53.78,0-5-30-60,0,1.07-1.69-2.69-3.31,"$45,000 to $49,999",47500,1,Monthly,7,NA,NA
Rialto  City Of,CA3610038,1/1/2017,Monthly,converted to kgal,15.39202652,3.660487731,4.865866818,Tiered,30.25,23.53,53.78,0-5-30-60,0,1.07-1.69-2.69-3.31,"$45,000 to $49,999",47500,1,Monthly,8,NA,NA
Rincon Del Diablo Municipal Water District,CA3710018,1/1/2018,Monthly,converted to kgal,12,2.570309146,4.352054545,Tiered,34.23,62.39,96.62,0-6-25,0,6.68-7.7-8.14,"$60,000 to $74,999",67500,0,Monthly,1,6.68,6
Rincon Del Diablo Municipal Water District,CA3710018,1/1/2018,Monthly,converted to kgal,12,2.570309146,4.352054545,Tiered,34.23,62.39,96.62,0-6-25,0,6.68-7.7-8.14,"$60,000 to $74,999",67500,0,Monthly,2,7.7,25
Rincon Del Diablo Municipal Water District,CA3710018,1/1/2018,Monthly,converted to kgal,12,2.570309146,4.352054545,Tiered,34.23,62.39,96.62,0-6-25,0,6.68-7.7-8.14,"$60,000 to $74,999",67500,0,Monthly,3,8.14,NA
Rincon Del Diablo Municipal Water District,CA3710018,1/1/2018,Monthly,converted to kgal,12,2.570309146,4.352054545,Tiered,34.23,62.39,96.62,0-6-25,0,6.68-7.7-8.14,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
Rincon Del Diablo Municipal Water District,CA3710018,1/1/2018,Monthly,converted to kgal,12,2.570309146,4.352054545,Tiered,34.23,62.39,96.62,0-6-25,0,6.68-7.7-8.14,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
Rincon Del Diablo Municipal Water District,CA3710018,1/1/2018,Monthly,converted to kgal,12,2.570309146,4.352054545,Tiered,34.23,62.39,96.62,0-6-25,0,6.68-7.7-8.14,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
Rincon Del Diablo Municipal Water District,CA3710018,1/1/2018,Monthly,converted to kgal,12,2.570309146,4.352054545,Tiered,34.23,62.39,96.62,0-6-25,0,6.68-7.7-8.14,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
Rincon Del Diablo Municipal Water District,CA3710018,1/1/2018,Monthly,converted to kgal,12,2.570309146,4.352054545,Tiered,34.23,62.39,96.62,0-6-25,0,6.68-7.7-8.14,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
Rio Dell  City Of,NA,7/1/2017,Monthly,converted to kgal,15,3,4,3.04*usage_ccf*1.333,46.63,45.47,92.1,NA,NA,NA,NA,NA,1,Monthly,1,NA,NA
Rio Dell  City Of,NA,7/1/2017,Monthly,converted to kgal,15,3,4,3.04*usage_ccf*1.333,46.63,45.47,92.1,NA,NA,NA,NA,NA,1,Monthly,2,NA,NA
Rio Dell  City Of,NA,7/1/2017,Monthly,converted to kgal,15,3,4,3.04*usage_ccf*1.333,46.63,45.47,92.1,NA,NA,NA,NA,NA,1,Monthly,3,NA,NA
Rio Dell  City Of,NA,7/1/2017,Monthly,converted to kgal,15,3,4,3.04*usage_ccf*1.333,46.63,45.47,92.1,NA,NA,NA,NA,NA,1,Monthly,4,NA,NA
Rio Dell  City Of,NA,7/1/2017,Monthly,converted to kgal,15,3,4,3.04*usage_ccf*1.333,46.63,45.47,92.1,NA,NA,NA,NA,NA,1,Monthly,5,NA,NA
Rio Dell  City Of,NA,7/1/2017,Monthly,converted to kgal,15,3,4,3.04*usage_ccf*1.333,46.63,45.47,92.1,NA,NA,NA,NA,NA,1,Monthly,6,NA,NA
Rio Dell  City Of,NA,7/1/2017,Monthly,converted to kgal,15,3,4,3.04*usage_ccf*1.333,46.63,45.47,92.1,NA,NA,NA,NA,NA,1,Monthly,7,NA,NA
Rio Dell  City Of,NA,7/1/2017,Monthly,converted to kgal,15,3,4,3.04*usage_ccf*1.333,46.63,45.47,92.1,NA,NA,NA,NA,NA,1,Monthly,8,NA,NA
Rio Linda Water District,CA3010037,7/20/2017,Bi-Monthly,converted to kgal,17,2.911262799,8.945455909,Tiered,42.33,4.115,25.275,0-6,0,0-0.55,"$100,000 to $124,999",112500,0,Monthly,1,0,2.244156
Rio Linda Water District,CA3010037,7/20/2017,Bi-Monthly,converted to kgal,17,2.911262799,8.945455909,Tiered,42.33,4.115,25.275,0-6,0,0-0.55,"$100,000 to $124,999",112500,0,Monthly,2,0.4114286,NA
Rio Linda Water District,CA3010037,7/20/2017,Bi-Monthly,converted to kgal,17,2.911262799,8.945455909,Tiered,42.33,4.115,25.275,0-6,0,0-0.55,"$100,000 to $124,999",112500,0,Monthly,3,NA,NA
Rio Linda Water District,CA3010037,7/20/2017,Bi-Monthly,converted to kgal,17,2.911262799,8.945455909,Tiered,42.33,4.115,25.275,0-6,0,0-0.55,"$100,000 to $124,999",112500,0,Monthly,4,NA,NA
Rio Linda Water District,CA3010037,7/20/2017,Bi-Monthly,converted to kgal,17,2.911262799,8.945455909,Tiered,42.33,4.115,25.275,0-6,0,0-0.55,"$100,000 to $124,999",112500,0,Monthly,5,NA,NA
Rio Linda Water District,CA3010037,7/20/2017,Bi-Monthly,converted to kgal,17,2.911262799,8.945455909,Tiered,42.33,4.115,25.275,0-6,0,0-0.55,"$100,000 to $124,999",112500,0,Monthly,6,NA,NA
Rio Linda Water District,CA3010037,7/20/2017,Bi-Monthly,converted to kgal,17,2.911262799,8.945455909,Tiered,42.33,4.115,25.275,0-6,0,0-0.55,"$100,000 to $124,999",112500,0,Monthly,7,NA,NA
Rio Linda Water District,CA3010037,7/20/2017,Bi-Monthly,converted to kgal,17,2.911262799,8.945455909,Tiered,42.33,4.115,25.275,0-6,0,0-0.55,"$100,000 to $124,999",112500,0,Monthly,8,NA,NA
Rio Vista  City Of,NA,7/1/2012,Monthly,converted to kgal,15,3,4,Uniform,45.02,8.4,53.42,NA,NA,0.56,NA,NA,0,Monthly,1,0.41890912,NA
Rio Vista  City Of,NA,7/1/2012,Monthly,converted to kgal,15,3,4,Uniform,45.02,8.4,53.42,NA,NA,0.56,NA,NA,0,Monthly,2,NA,NA
Rio Vista  City Of,NA,7/1/2012,Monthly,converted to kgal,15,3,4,Uniform,45.02,8.4,53.42,NA,NA,0.56,NA,NA,0,Monthly,3,NA,NA
Rio Vista  City Of,NA,7/1/2012,Monthly,converted to kgal,15,3,4,Uniform,45.02,8.4,53.42,NA,NA,0.56,NA,NA,0,Monthly,4,NA,NA
Rio Vista  City Of,NA,7/1/2012,Monthly,converted to kgal,15,3,4,Uniform,45.02,8.4,53.42,NA,NA,0.56,NA,NA,0,Monthly,5,NA,NA
Rio Vista  City Of,NA,7/1/2012,Monthly,converted to kgal,15,3,4,Uniform,45.02,8.4,53.42,NA,NA,0.56,NA,NA,0,Monthly,6,NA,NA
Rio Vista  City Of,NA,7/1/2012,Monthly,converted to kgal,15,3,4,Uniform,45.02,8.4,53.42,NA,NA,0.56,NA,NA,0,Monthly,7,NA,NA
Rio Vista  City Of,NA,7/1/2012,Monthly,converted to kgal,15,3,4,Uniform,45.02,8.4,53.42,NA,NA,0.56,NA,NA,0,Monthly,8,NA,NA
Ripon  City Of,CA3910007,1/1/2018,Monthly,converted to kgal,17.55569085,2.691772535,4.658158837,Uniform,31.7,15.62,47.32,NA,NA,0.89,"$60,000 to $74,999",67500,0,Monthly,1,0.66576628,NA
Ripon  City Of,CA3910007,1/1/2018,Monthly,converted to kgal,17.55569085,2.691772535,4.658158837,Uniform,31.7,15.62,47.32,NA,NA,0.89,"$60,000 to $74,999",67500,0,Monthly,2,NA,NA
Ripon  City Of,CA3910007,1/1/2018,Monthly,converted to kgal,17.55569085,2.691772535,4.658158837,Uniform,31.7,15.62,47.32,NA,NA,0.89,"$60,000 to $74,999",67500,0,Monthly,3,NA,NA
Ripon  City Of,CA3910007,1/1/2018,Monthly,converted to kgal,17.55569085,2.691772535,4.658158837,Uniform,31.7,15.62,47.32,NA,NA,0.89,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
Ripon  City Of,CA3910007,1/1/2018,Monthly,converted to kgal,17.55569085,2.691772535,4.658158837,Uniform,31.7,15.62,47.32,NA,NA,0.89,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
Ripon  City Of,CA3910007,1/1/2018,Monthly,converted to kgal,17.55569085,2.691772535,4.658158837,Uniform,31.7,15.62,47.32,NA,NA,0.89,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
Ripon  City Of,CA3910007,1/1/2018,Monthly,converted to kgal,17.55569085,2.691772535,4.658158837,Uniform,31.7,15.62,47.32,NA,NA,0.89,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
Ripon  City Of,CA3910007,1/1/2018,Monthly,converted to kgal,17.55569085,2.691772535,4.658158837,Uniform,31.7,15.62,47.32,NA,NA,0.89,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
Riverbank  City Of,CA5010018,7/1/2019,Monthly,converted to kgal,15,3.097141754,4.5233725,Uniform,27.07,9.57,36.64,NA,NA,0.84,NA,NA,0,Monthly,1,0.84,NA
Riverbank  City Of,CA5010018,7/1/2019,Monthly,converted to kgal,15,3.097141754,4.5233725,Uniform,27.07,9.57,36.64,NA,NA,0.84,NA,NA,0,Monthly,2,NA,NA
Riverbank  City Of,CA5010018,7/1/2019,Monthly,converted to kgal,15,3.097141754,4.5233725,Uniform,27.07,9.57,36.64,NA,NA,0.84,NA,NA,0,Monthly,3,NA,NA
Riverbank  City Of,CA5010018,7/1/2019,Monthly,converted to kgal,15,3.097141754,4.5233725,Uniform,27.07,9.57,36.64,NA,NA,0.84,NA,NA,0,Monthly,4,NA,NA
Riverbank  City Of,CA5010018,7/1/2019,Monthly,converted to kgal,15,3.097141754,4.5233725,Uniform,27.07,9.57,36.64,NA,NA,0.84,NA,NA,0,Monthly,5,NA,NA
Riverbank  City Of,CA5010018,7/1/2019,Monthly,converted to kgal,15,3.097141754,4.5233725,Uniform,27.07,9.57,36.64,NA,NA,0.84,NA,NA,0,Monthly,6,NA,NA
Riverbank  City Of,CA5010018,7/1/2019,Monthly,converted to kgal,15,3.097141754,4.5233725,Uniform,27.07,9.57,36.64,NA,NA,0.84,NA,NA,0,Monthly,7,NA,NA
Riverbank  City Of,CA5010018,7/1/2019,Monthly,converted to kgal,15,3.097141754,4.5233725,Uniform,27.07,9.57,36.64,NA,NA,0.84,NA,NA,0,Monthly,8,NA,NA
Riverside  City Of,CA3310031,4/22/2014,monthly,converted to kgal,12.53403981,2.980624744,4.900636364,Tiered,13.99,14.29,28.28,0-16-36-61,0,1.14-1.83-2.85-4.1,"$50,000 to $59,999",55000,1,Monthly,1,0.85277928,11.968832
Riverside  City Of,CA3310031,4/22/2014,monthly,converted to kgal,12.53403981,2.980624744,4.900636364,Tiered,13.99,14.29,28.28,0-16-36-61,0,1.14-1.83-2.85-4.1,"$50,000 to $59,999",55000,1,Monthly,2,1.36893516,26.929872
Riverside  City Of,CA3310031,4/22/2014,monthly,converted to kgal,12.53403981,2.980624744,4.900636364,Tiered,13.99,14.29,28.28,0-16-36-61,0,1.14-1.83-2.85-4.1,"$50,000 to $59,999",55000,1,Monthly,3,2.1319482,45.631172
Riverside  City Of,CA3310031,4/22/2014,monthly,converted to kgal,12.53403981,2.980624744,4.900636364,Tiered,13.99,14.29,28.28,0-16-36-61,0,1.14-1.83-2.85-4.1,"$50,000 to $59,999",55000,1,Monthly,4,3.0670132,NA
Riverside  City Of,CA3310031,4/22/2014,monthly,converted to kgal,12.53403981,2.980624744,4.900636364,Tiered,13.99,14.29,28.28,0-16-36-61,0,1.14-1.83-2.85-4.1,"$50,000 to $59,999",55000,1,Monthly,5,NA,NA
Riverside  City Of,CA3310031,4/22/2014,monthly,converted to kgal,12.53403981,2.980624744,4.900636364,Tiered,13.99,14.29,28.28,0-16-36-61,0,1.14-1.83-2.85-4.1,"$50,000 to $59,999",55000,1,Monthly,6,NA,NA
Riverside  City Of,CA3310031,4/22/2014,monthly,converted to kgal,12.53403981,2.980624744,4.900636364,Tiered,13.99,14.29,28.28,0-16-36-61,0,1.14-1.83-2.85-4.1,"$50,000 to $59,999",55000,1,Monthly,7,NA,NA
Riverside  City Of,CA3310031,4/22/2014,monthly,converted to kgal,12.53403981,2.980624744,4.900636364,Tiered,13.99,14.29,28.28,0-16-36-61,0,1.14-1.83-2.85-4.1,"$50,000 to $59,999",55000,1,Monthly,8,NA,NA
Riverside Highland Water Company,CA3610057,6/1/2016,Monthly,converted to kgal,17.55810616,2.717653936,4.968327727,Tiered,36.9,15.45,52.35,0-40-70-110,0,0.88-1.15-1.36-1.56,"$60,000 to $74,999",67500,1,Monthly,1,0.65828576,29.92208
Riverside Highland Water Company,CA3610057,6/1/2016,Monthly,converted to kgal,17.55810616,2.717653936,4.968327727,Tiered,36.9,15.45,52.35,0-40-70-110,0,0.88-1.15-1.36-1.56,"$60,000 to $74,999",67500,1,Monthly,2,0.8602598,52.36364
Riverside Highland Water Company,CA3610057,6/1/2016,Monthly,converted to kgal,17.55810616,2.717653936,4.968327727,Tiered,36.9,15.45,52.35,0-40-70-110,0,0.88-1.15-1.36-1.56,"$60,000 to $74,999",67500,1,Monthly,3,1.01735072,82.28572
Riverside Highland Water Company,CA3610057,6/1/2016,Monthly,converted to kgal,17.55810616,2.717653936,4.968327727,Tiered,36.9,15.45,52.35,0-40-70-110,0,0.88-1.15-1.36-1.56,"$60,000 to $74,999",67500,1,Monthly,4,1.16696112,NA
Riverside Highland Water Company,CA3610057,6/1/2016,Monthly,converted to kgal,17.55810616,2.717653936,4.968327727,Tiered,36.9,15.45,52.35,0-40-70-110,0,0.88-1.15-1.36-1.56,"$60,000 to $74,999",67500,1,Monthly,5,NA,NA
Riverside Highland Water Company,CA3610057,6/1/2016,Monthly,converted to kgal,17.55810616,2.717653936,4.968327727,Tiered,36.9,15.45,52.35,0-40-70-110,0,0.88-1.15-1.36-1.56,"$60,000 to $74,999",67500,1,Monthly,6,NA,NA
Riverside Highland Water Company,CA3610057,6/1/2016,Monthly,converted to kgal,17.55810616,2.717653936,4.968327727,Tiered,36.9,15.45,52.35,0-40-70-110,0,0.88-1.15-1.36-1.56,"$60,000 to $74,999",67500,1,Monthly,7,NA,NA
Riverside Highland Water Company,CA3610057,6/1/2016,Monthly,converted to kgal,17.55810616,2.717653936,4.968327727,Tiered,36.9,15.45,52.35,0-40-70-110,0,0.88-1.15-1.36-1.56,"$60,000 to $74,999",67500,1,Monthly,8,NA,NA
Rohnert Park  City Of,CA4910014,1/1/2018,Monthly,converted to kgal,6,2.46961326,3.701407977,Tiered,20.2,14.62,37.32,0-4,0,3.08-4.17,"$60,000 to $74,999",67500,0,Monthly,1,3.08,4
Rohnert Park  City Of,CA4910014,1/1/2018,Monthly,converted to kgal,6,2.46961326,3.701407977,Tiered,20.2,14.62,37.32,0-4,0,3.08-4.17,"$60,000 to $74,999",67500,0,Monthly,2,4.17,NA
Rohnert Park  City Of,CA4910014,1/1/2018,Monthly,converted to kgal,6,2.46961326,3.701407977,Tiered,20.2,14.62,37.32,0-4,0,3.08-4.17,"$60,000 to $74,999",67500,0,Monthly,3,NA,NA
Rohnert Park  City Of,CA4910014,1/1/2018,Monthly,converted to kgal,6,2.46961326,3.701407977,Tiered,20.2,14.62,37.32,0-4,0,3.08-4.17,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
Rohnert Park  City Of,CA4910014,1/1/2018,Monthly,converted to kgal,6,2.46961326,3.701407977,Tiered,20.2,14.62,37.32,0-4,0,3.08-4.17,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
Rohnert Park  City Of,CA4910014,1/1/2018,Monthly,converted to kgal,6,2.46961326,3.701407977,Tiered,20.2,14.62,37.32,0-4,0,3.08-4.17,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
Rohnert Park  City Of,CA4910014,1/1/2018,Monthly,converted to kgal,6,2.46961326,3.701407977,Tiered,20.2,14.62,37.32,0-4,0,3.08-4.17,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
Rohnert Park  City Of,CA4910014,1/1/2018,Monthly,converted to kgal,6,2.46961326,3.701407977,Tiered,20.2,14.62,37.32,0-4,0,3.08-4.17,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
Rosamond Community Service District,CA1510018,7/1/2017,monthly,converted to kgal,12.62649102,2.932012361,5.197338409,Tiered,33.53,27.27,60.8,0-16-31-51,0,2.16-2.55-2.91-3.45,"$50,000 to $59,999",55000,1,Monthly,1,1.61579232,11.968832
Rosamond Community Service District,CA1510018,7/1/2017,monthly,converted to kgal,12.62649102,2.932012361,5.197338409,Tiered,33.53,27.27,60.8,0-16-31-51,0,2.16-2.55-2.91-3.45,"$50,000 to $59,999",55000,1,Monthly,2,1.9075326,23.189612
Rosamond Community Service District,CA1510018,7/1/2017,monthly,converted to kgal,12.62649102,2.932012361,5.197338409,Tiered,33.53,27.27,60.8,0-16-31-51,0,2.16-2.55-2.91-3.45,"$50,000 to $59,999",55000,1,Monthly,3,2.17683132,38.150652
Rosamond Community Service District,CA1510018,7/1/2017,monthly,converted to kgal,12.62649102,2.932012361,5.197338409,Tiered,33.53,27.27,60.8,0-16-31-51,0,2.16-2.55-2.91-3.45,"$50,000 to $59,999",55000,1,Monthly,4,2.5807794,NA
Rosamond Community Service District,CA1510018,7/1/2017,monthly,converted to kgal,12.62649102,2.932012361,5.197338409,Tiered,33.53,27.27,60.8,0-16-31-51,0,2.16-2.55-2.91-3.45,"$50,000 to $59,999",55000,1,Monthly,5,NA,NA
Rosamond Community Service District,CA1510018,7/1/2017,monthly,converted to kgal,12.62649102,2.932012361,5.197338409,Tiered,33.53,27.27,60.8,0-16-31-51,0,2.16-2.55-2.91-3.45,"$50,000 to $59,999",55000,1,Monthly,6,NA,NA
Rosamond Community Service District,CA1510018,7/1/2017,monthly,converted to kgal,12.62649102,2.932012361,5.197338409,Tiered,33.53,27.27,60.8,0-16-31-51,0,2.16-2.55-2.91-3.45,"$50,000 to $59,999",55000,1,Monthly,7,NA,NA
Rosamond Community Service District,CA1510018,7/1/2017,monthly,converted to kgal,12.62649102,2.932012361,5.197338409,Tiered,33.53,27.27,60.8,0-16-31-51,0,2.16-2.55-2.91-3.45,"$50,000 to $59,999",55000,1,Monthly,8,NA,NA
Rowland Water District,CA1910194,1/1/2018,Monthly,converted to kgal,10.28889264,3.179008371,4.372454545,Tiered,33.44,28.6,62.04,0-9-16,0,2.62-3.34-4.62,"$60,000 to $74,999",67500,1,Monthly,1,1.95989624,6.732468
Rowland Water District,CA1910194,1/1/2018,Monthly,converted to kgal,10.28889264,3.179008371,4.372454545,Tiered,33.44,28.6,62.04,0-9-16,0,2.62-3.34-4.62,"$60,000 to $74,999",67500,1,Monthly,2,2.49849368,11.968832
Rowland Water District,CA1910194,1/1/2018,Monthly,converted to kgal,10.28889264,3.179008371,4.372454545,Tiered,33.44,28.6,62.04,0-9-16,0,2.62-3.34-4.62,"$60,000 to $74,999",67500,1,Monthly,3,3.45600024,NA
Rowland Water District,CA1910194,1/1/2018,Monthly,converted to kgal,10.28889264,3.179008371,4.372454545,Tiered,33.44,28.6,62.04,0-9-16,0,2.62-3.34-4.62,"$60,000 to $74,999",67500,1,Monthly,4,NA,NA
Rowland Water District,CA1910194,1/1/2018,Monthly,converted to kgal,10.28889264,3.179008371,4.372454545,Tiered,33.44,28.6,62.04,0-9-16,0,2.62-3.34-4.62,"$60,000 to $74,999",67500,1,Monthly,5,NA,NA
Rowland Water District,CA1910194,1/1/2018,Monthly,converted to kgal,10.28889264,3.179008371,4.372454545,Tiered,33.44,28.6,62.04,0-9-16,0,2.62-3.34-4.62,"$60,000 to $74,999",67500,1,Monthly,6,NA,NA
Rowland Water District,CA1910194,1/1/2018,Monthly,converted to kgal,10.28889264,3.179008371,4.372454545,Tiered,33.44,28.6,62.04,0-9-16,0,2.62-3.34-4.62,"$60,000 to $74,999",67500,1,Monthly,7,NA,NA
Rowland Water District,CA1910194,1/1/2018,Monthly,converted to kgal,10.28889264,3.179008371,4.372454545,Tiered,33.44,28.6,62.04,0-9-16,0,2.62-3.34-4.62,"$60,000 to $74,999",67500,1,Monthly,8,NA,NA
Rubidoux Community Service District,CA3310044,7/1/2017,Monthly,converted to kgal,15.47531477,3.598680352,4.898905,Tiered,30.78,23.36,54.14,0-5-12-20-29,0,1.14-1.51-1.84-2.16-2.69,"$45,000 to $49,999",47500,1,Monthly,1,0.85277928,3.74026
Rubidoux Community Service District,CA3310044,7/1/2017,Monthly,converted to kgal,15.47531477,3.598680352,4.898905,Tiered,30.78,23.36,54.14,0-5-12-20-29,0,1.14-1.51-1.84-2.16-2.69,"$45,000 to $49,999",47500,1,Monthly,2,1.12955852,8.976624
Rubidoux Community Service District,CA3310044,7/1/2017,Monthly,converted to kgal,15.47531477,3.598680352,4.898905,Tiered,30.78,23.36,54.14,0-5-12-20-29,0,1.14-1.51-1.84-2.16-2.69,"$45,000 to $49,999",47500,1,Monthly,3,1.37641568,14.96104
Rubidoux Community Service District,CA3310044,7/1/2017,Monthly,converted to kgal,15.47531477,3.598680352,4.898905,Tiered,30.78,23.36,54.14,0-5-12-20-29,0,1.14-1.51-1.84-2.16-2.69,"$45,000 to $49,999",47500,1,Monthly,4,1.61579232,21.693508
Rubidoux Community Service District,CA3310044,7/1/2017,Monthly,converted to kgal,15.47531477,3.598680352,4.898905,Tiered,30.78,23.36,54.14,0-5-12-20-29,0,1.14-1.51-1.84-2.16-2.69,"$45,000 to $49,999",47500,1,Monthly,5,2.01225988,NA
Rubidoux Community Service District,CA3310044,7/1/2017,Monthly,converted to kgal,15.47531477,3.598680352,4.898905,Tiered,30.78,23.36,54.14,0-5-12-20-29,0,1.14-1.51-1.84-2.16-2.69,"$45,000 to $49,999",47500,1,Monthly,6,NA,NA
Rubidoux Community Service District,CA3310044,7/1/2017,Monthly,converted to kgal,15.47531477,3.598680352,4.898905,Tiered,30.78,23.36,54.14,0-5-12-20-29,0,1.14-1.51-1.84-2.16-2.69,"$45,000 to $49,999",47500,1,Monthly,7,NA,NA
Rubidoux Community Service District,CA3310044,7/1/2017,Monthly,converted to kgal,15.47531477,3.598680352,4.898905,Tiered,30.78,23.36,54.14,0-5-12-20-29,0,1.14-1.51-1.84-2.16-2.69,"$45,000 to $49,999",47500,1,Monthly,8,NA,NA
Rubio Canyon Land And Water Association,CA1910140,6/1/2017,Monthly,converted to kgal,15.80335746,2.531392694,4.643065909,Tiered,31.5,43.97,75.47,0-12-26,0,2.6-3.2-3.7,"$100,000 to $124,999",112500,0,Monthly,1,1.9449352,8.976624
Rubio Canyon Land And Water Association,CA1910140,6/1/2017,Monthly,converted to kgal,15.80335746,2.531392694,4.643065909,Tiered,31.5,43.97,75.47,0-12-26,0,2.6-3.2-3.7,"$100,000 to $124,999",112500,0,Monthly,2,2.3937664,19.449352
Rubio Canyon Land And Water Association,CA1910140,6/1/2017,Monthly,converted to kgal,15.80335746,2.531392694,4.643065909,Tiered,31.5,43.97,75.47,0-12-26,0,2.6-3.2-3.7,"$100,000 to $124,999",112500,0,Monthly,3,2.7677924,NA
Rubio Canyon Land And Water Association,CA1910140,6/1/2017,Monthly,converted to kgal,15.80335746,2.531392694,4.643065909,Tiered,31.5,43.97,75.47,0-12-26,0,2.6-3.2-3.7,"$100,000 to $124,999",112500,0,Monthly,4,NA,NA
Rubio Canyon Land And Water Association,CA1910140,6/1/2017,Monthly,converted to kgal,15.80335746,2.531392694,4.643065909,Tiered,31.5,43.97,75.47,0-12-26,0,2.6-3.2-3.7,"$100,000 to $124,999",112500,0,Monthly,5,NA,NA
Rubio Canyon Land And Water Association,CA1910140,6/1/2017,Monthly,converted to kgal,15.80335746,2.531392694,4.643065909,Tiered,31.5,43.97,75.47,0-12-26,0,2.6-3.2-3.7,"$100,000 to $124,999",112500,0,Monthly,6,NA,NA
Rubio Canyon Land And Water Association,CA1910140,6/1/2017,Monthly,converted to kgal,15.80335746,2.531392694,4.643065909,Tiered,31.5,43.97,75.47,0-12-26,0,2.6-3.2-3.7,"$100,000 to $124,999",112500,0,Monthly,7,NA,NA
Rubio Canyon Land And Water Association,CA1910140,6/1/2017,Monthly,converted to kgal,15.80335746,2.531392694,4.643065909,Tiered,31.5,43.97,75.47,0-12-26,0,2.6-3.2-3.7,"$100,000 to $124,999",112500,0,Monthly,8,NA,NA
Running Springs Water District,CA3610062,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,29.92,67.05,96.97,NA,NA,4.47,NA,NA,1,Monthly,1,3.34379244,NA
Running Springs Water District,CA3610062,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,29.92,67.05,96.97,NA,NA,4.47,NA,NA,1,Monthly,2,NA,NA
Running Springs Water District,CA3610062,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,29.92,67.05,96.97,NA,NA,4.47,NA,NA,1,Monthly,3,NA,NA
Running Springs Water District,CA3610062,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,29.92,67.05,96.97,NA,NA,4.47,NA,NA,1,Monthly,4,NA,NA
Running Springs Water District,CA3610062,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,29.92,67.05,96.97,NA,NA,4.47,NA,NA,1,Monthly,5,NA,NA
Running Springs Water District,CA3610062,7/1/2017,Monthly,converted to kgal,15,3,4,Uniform,29.92,67.05,96.97,NA,NA,4.47,NA,NA,1,Monthly,6,NA,NA
